"year","dOice","dTsVscales"
-28940,-43.09,-6.67669214732453
-28920,-43.58,-7.0665809589993
-28900,-43.87,-7.29733148019458
-28880,-42.08,-5.87304378040306
-28860,-40.01,-4.22596247394024
-28840,-40.05,-4.25779013203613
-28820,-39.6,-3.89972897845726
-28800,-39.1,-3.50188325225851
-28780,-38.61,-3.11199444058374
-28760,-40.48,-4.59993745656706
-28740,-40.79,-4.84660180681028
-28720,-40.13,-4.32144544822794
-28700,-41.11,-5.10122307157748
-28680,-40.16,-4.34531619179986
-28660,-40.22,-4.39305767894371
-28640,-40.53,-4.63972202918694
-28620,-40.74,-4.80681723419041
-28600,-40.9,-4.93412786657401
-28580,-42.97,-6.58120917303683
-28560,-43.12,-6.70056289089645
-28540,-43.94,-7.3530298818624
-28520,-42.39,-6.11970813064628
-28500,-43.32,-6.85970118137596
-28480,-45.04,-8.22829047949965
-28460,-44.38,-7.7031341209173
-28440,-44.07,-7.45646977067408
-28420,-43.39,-6.91539958304378
-28400,-42.91,-6.53346768589298
-28380,-44.88,-8.10097984711605
-28360,-42.72,-6.38228630993746
-28340,-44.61,-7.88614315496873
-28320,-45.59,-8.66592077831828
-28300,-42.03,-5.83325920778318
-28280,-43.68,-7.14615010423906
-28260,-44.88,-8.10097984711605
-28240,-44.6,-7.87818624044476
-28220,-44.79,-8.02936761640028
-28200,-43.62,-7.0984086170952
-28180,-43.66,-7.1302362751911
-28160,-46.31,-9.23881862404448
-28140,-43.11,-6.69260597637248
-28120,-43.95,-7.36098679638638
-28100,-43.75,-7.20184850590688
-28080,-44.96,-8.16463516330785
-28060,-44.76,-8.00549687282835
-28040,-44.03,-7.42464211257818
-28020,-44.93,-8.14076441973593
-28000,-45,-8.19646282140375
-27980,-44.04,-7.43259902710215
-27960,-43.84,-7.27346073662266
-27940,-43.7,-7.16206393328701
-27920,-43.21,-6.77217512161223
-27900,-44.57,-7.85431549687283
-27880,-44.89,-8.10893676164003
-27860,-41.96,-5.77756080611536
-27840,-44.15,-7.52012508686588
-27820,-44.26,-7.6076511466296
-27800,-43.25,-6.80400277970813
-27780,-43.78,-7.22571924947881
-27760,-39.45,-3.78037526059764
-27740,-38.37,-2.92102849200834
-27720,-38.22,-2.80167477414871
-27700,-38.85,-3.30296038915914
-27680,-40.41,-4.54423905489923
-27660,-40.29,-4.44875608061154
-27640,-39.42,-3.75650451702571
-27620,-39.39,-3.73263377345379
-27600,-40.98,-4.99778318276581
-27580,-40.94,-4.96595552466991
-27560,-41.07,-5.06939541348159
-27540,-41.7,-5.57068102849201
-27520,-43.02,-6.62099374565671
-27500,-42.51,-6.21519110493398
-27480,-42.94,-6.5573384294649
-27460,-44.48,-7.78270326615705
-27440,-43.94,-7.3530298818624
-27420,-44.91,-8.12485059068798
-27400,-44.85,-8.07710910354413
-27380,-43.68,-7.14615010423906
-27360,-44.38,-7.7031341209173
-27340,-43.25,-6.80400277970813
-27320,-44.59,-7.87022932592078
-27300,-43.11,-6.69260597637248
-27280,-43.45,-6.96314107018763
-27260,-43.05,-6.64486448922863
-27240,-43.21,-6.77217512161223
-27220,-43.18,-6.74830437804031
-27200,-43.38,-6.90744266851981
-27180,-43.28,-6.82787352328006
-27160,-41.79,-5.64229325920778
-27140,-44.38,-7.7031341209173
-27120,-41.3,-5.25240444753301
-27100,-42.44,-6.15949270326615
-27080,-42.83,-6.46981236970118
-27060,-43.98,-7.3848575399583
-27040,-44.57,-7.85431549687283
-27020,-43.97,-7.37690062543433
-27000,-43.48,-6.98701181375955
-26980,-43.71,-7.17002084781098
-26960,-41.78,-5.63433634468381
-26940,-43.1,-6.68464906184851
-26920,-44.22,-7.5758234885337
-26900,-43.15,-6.72443363446838
-26880,-43.47,-6.97905489923558
-26860,-44.66,-7.9259277275886
-26840,-42.8,-6.44594162612925
-26820,-42.88,-6.50959694232106
-26800,-44.73,-7.98162612925643
-26780,-44.37,-7.69517720639333
-26760,-43.8,-7.24163307852675
-26740,-44.52,-7.81453092425296
-26720,-43.5,-7.00292564280751
-26700,-43.11,-6.69260597637248
-26680,-43.61,-7.09045170257123
-26660,-43.1,-6.68464906184851
-26640,-43.05,-6.64486448922863
-26620,-44.21,-7.56786657400973
-26600,-43.21,-6.77217512161223
-26580,-43.3,-6.843787352328
-26560,-45.56,-8.64205003474635
-26540,-46.5,-9.39
-26520,-44.45,-7.75883252258513
-26500,-44.74,-7.9895830437804
-26480,-42.72,-6.38228630993746
-26460,-43.25,-6.80400277970813
-26440,-43.39,-6.91539958304378
-26420,-42.86,-6.49368311327311
-26400,-42.73,-6.39024322446143
-26380,-41.77,-5.62637943015984
-26360,-42.85,-6.48572619874913
-26340,-42.78,-6.43002779708131
-26320,-42.2,-5.96852675469076
-26300,-43.2,-6.76421820708826
-26280,-42.89,-6.51755385684503
-26260,-43.25,-6.80400277970813
-26240,-44.11,-7.48829742876998
-26220,-42.25,-6.00831132731063
-26200,-43.09,-6.67669214732453
-26180,-41.67,-5.54681028492008
-26160,-42.44,-6.15949270326615
-26140,-42.57,-6.26293259207783
-26120,-44.1,-7.48034051424601
-26100,-41.94,-5.76164697706741
-26080,-43.76,-7.20980542043085
-26060,-42.39,-6.11970813064628
-26040,-43.4,-6.92335649756775
-26020,-45.66,-8.7216191799861
-26000,-44.15,-7.52012508686588
-25980,-42.56,-6.25497567755386
-25960,-44.37,-7.69517720639333
-25940,-43.2,-6.76421820708826
-25920,-42.57,-6.26293259207783
-25900,-44.52,-7.81453092425296
-25880,-44.57,-7.85431549687283
-25860,-44.36,-7.68722029186935
-25840,-45.14,-8.3078596247394
-25820,-43.92,-7.33711605281446
-25800,-44.17,-7.53603891591383
-25780,-43.44,-6.95518415566365
-25760,-43.34,-6.87561501042391
-25740,-45.21,-8.36355802640723
-25720,-43.9,-7.3212022237665
-25700,-43.73,-7.18593467685893
-25680,-46.12,-9.08763724808895
-25660,-44.5,-7.798617095205
-25640,-44.92,-8.13280750521195
-25620,-43,-6.60507991660876
-25600,-43.19,-6.75626129256428
-25580,-43.59,-7.07453787352328
-25560,-44.98,-8.1805489923558
-25540,-42.66,-6.3345448227936
-25520,-41.35,-5.29218902015289
-25500,-42.36,-6.09583738707436
-25480,-44.09,-7.47238359972203
-25460,-45.3,-8.435170257123
-25440,-44.38,-7.7031341209173
-25420,-45.1,-8.2760319666435
-25400,-43.68,-7.14615010423906
-25380,-43.48,-6.98701181375955
-25360,-42.19,-5.96056984016678
-25340,-43.42,-6.93927032661571
-25320,-44.02,-7.41668519805421
-25300,-43.12,-6.70056289089645
-25280,-43.9,-7.3212022237665
-25260,-43.08,-6.66873523280056
-25240,-44.12,-7.49625434329395
-25220,-42.34,-6.07992355802641
-25200,-43.41,-6.93131341209173
-25180,-43.1,-6.68464906184851
-25160,-42.76,-6.41411396803336
-25140,-43.04,-6.63690757470466
-25120,-44.38,-7.7031341209173
-25100,-44.11,-7.48829742876998
-25080,-44.33,-7.66334954829743
-25060,-43.65,-7.12227936066713
-25040,-42.74,-6.39820013898541
-25020,-43.53,-7.02679638637943
-25000,-42.41,-6.13562195969423
-24980,-42.68,-6.35045865184156
-24960,-43.22,-6.78013203613621
-24940,-41.88,-5.71390548992356
-24920,-43.4,-6.92335649756775
-24900,-44.74,-7.9895830437804
-24880,-44.93,-8.14076441973593
-24860,-44.13,-7.50421125781793
-24840,-43.68,-7.14615010423906
-24820,-44.3,-7.6394788047255
-24800,-45.26,-8.4033425990271
-24780,-43.24,-6.79604586518416
-24760,-44.32,-7.65539263377345
-24740,-43.04,-6.63690757470466
-24720,-42.73,-6.39024322446143
-24700,-42.5,-6.20723419041001
-24680,-44.8,-8.03732453092425
-24660,-43.65,-7.12227936066713
-24640,-45.8,-8.83301598332175
-24620,-42.79,-6.43798471160528
-24600,-43.28,-6.82787352328006
-24580,-42.03,-5.83325920778318
-24560,-42.73,-6.39024322446143
-24540,-43.76,-7.20980542043085
-24520,-43.7,-7.16206393328701
-24500,-42.92,-6.54142460041696
-24480,-43,-6.60507991660876
-24460,-44.64,-7.91001389854065
-24440,-42.04,-5.84121612230716
-24420,-42.27,-6.02422515635858
-24400,-44.28,-7.62356497567755
-24380,-43.9,-7.3212022237665
-24360,-44.07,-7.45646977067408
-24340,-43.14,-6.71647671994441
-24320,-43.6,-7.08249478804726
-24300,-41.79,-5.64229325920778
-24280,-43.91,-7.32915913829048
-24260,-43.58,-7.0665809589993
-24240,-44.34,-7.67130646282141
-24220,-44.51,-7.80657400972898
-24200,-44.34,-7.67130646282141
-24180,-42.3,-6.04809589993051
-24160,-44.16,-7.52808200138985
-24140,-43.07,-6.66077831827658
-24120,-44.3,-7.6394788047255
-24100,-42.93,-6.54938151494093
-24080,-44.24,-7.59173731758166
-24060,-44.08,-7.46442668519805
-24040,-44.05,-7.44055594162613
-24020,-42.51,-6.21519110493398
-24000,-42.66,-6.3345448227936
-23980,-40.94,-4.96595552466991
-23960,-43.85,-7.28141765114663
-23940,-44.46,-7.7667894371091
-23920,-42.94,-6.5573384294649
-23900,-43.53,-7.02679638637943
-23880,-43.1,-6.68464906184851
-23860,-43.67,-7.13819318971508
-23840,-44.13,-7.50421125781793
-23820,-44.11,-7.48829742876998
-23800,-43.87,-7.29733148019458
-23780,-43.96,-7.36894371091035
-23760,-44.11,-7.48829742876998
-23740,-41.53,-5.43541348158444
-23720,-43.42,-6.93927032661571
-23700,-45.3,-8.435170257123
-23680,-44.57,-7.85431549687283
-23660,-43.09,-6.67669214732453
-23640,-42.84,-6.47776928422516
-23620,-44.65,-7.91797081306463
-23600,-44.73,-7.98162612925643
-23580,-41.78,-5.63433634468381
-23560,-44.25,-7.59969423210563
-23540,-44.64,-7.91001389854065
-23520,-44.09,-7.47238359972203
-23500,-44.65,-7.91797081306463
-23480,-42.04,-5.84121612230716
-23460,-41.89,-5.72186240444753
-23440,-42.4,-6.12766504517026
-23420,-42.78,-6.43002779708131
-23400,-44.36,-7.68722029186935
-23380,-42.81,-6.45389854065323
-23360,-42.47,-6.18336344683808
-23340,-41.22,-5.18874913134121
-23320,-40.04,-4.24983321751216
-23300,-40.34,-4.48854065323141
-23280,-39.12,-3.51779708130646
-23260,-40.32,-4.47262682418346
-23240,-41.21,-5.18079221681723
-23220,-41.92,-5.74573314801946
-23200,-41.18,-5.15692147324531
-23180,-41.45,-5.37175816539264
-23160,-42.81,-6.45389854065323
-23140,-41.83,-5.67412091730368
-23120,-42.07,-5.86508686587908
-23100,-43.03,-6.62895066018068
-23080,-43.6,-7.08249478804726
-23060,-42.19,-5.96056984016678
-23040,-41.94,-5.76164697706741
-23020,-42.05,-5.84917303683113
-23000,-42.79,-6.43798471160528
-22980,-41.81,-5.65820708825574
-22960,-41.33,-5.27627519110493
-22940,-40.34,-4.48854065323141
-22920,-42.01,-5.81734537873523
-22900,-41.06,-5.06143849895761
-22880,-42.34,-6.07992355802641
-22860,-43.67,-7.13819318971508
-22840,-41.83,-5.67412091730368
-22820,-42.2,-5.96852675469076
-22800,-41.28,-5.23649061848506
-22780,-42.56,-6.25497567755386
-22760,-40.19,-4.36918693537178
-22740,-40.84,-4.88638637943016
-22720,-40.55,-4.65563585823488
-22700,-42.74,-6.39820013898541
-22680,-43.31,-6.85174426685198
-22660,-43.01,-6.61303683113273
-22640,-42.93,-6.54938151494093
-22620,-42.78,-6.43002779708131
-22600,-41.67,-5.54681028492008
-22580,-42.32,-6.06400972897846
-22560,-42.07,-5.86508686587908
-22540,-42.83,-6.46981236970118
-22520,-42.99,-6.59712300208478
-22500,-43.96,-7.36894371091035
-22480,-42.02,-5.82530229325921
-22460,-41.86,-5.69799166087561
-22440,-42.53,-6.23110493398193
-22420,-42.29,-6.04013898540653
-22400,-43.49,-6.99496872828353
-22380,-42.42,-6.14357887421821
-22360,-43.71,-7.17002084781098
-22340,-41.02,-5.02961084086171
-22320,-42.69,-6.35841556636553
-22300,-43.06,-6.65282140375261
-22280,-42.38,-6.11175121612231
-22260,-42.33,-6.07196664350243
-22240,-41.42,-5.34788742182071
-22220,-41.17,-5.14896455872134
-22200,-41.53,-5.43541348158444
-22180,-41.52,-5.42745656706046
-22160,-42.19,-5.96056984016678
-22140,-40.97,-4.98982626824183
-22120,-42.05,-5.84917303683113
-22100,-43.26,-6.8119596942321
-22080,-41.02,-5.02961084086171
-22060,-43.26,-6.8119596942321
-22040,-40.54,-4.64767894371091
-22020,-41.86,-5.69799166087561
-22000,-42.54,-6.23906184850591
-21980,-42.61,-6.29476025017373
-21960,-42.68,-6.35045865184156
-21940,-42.44,-6.15949270326615
-21920,-42.26,-6.01626824183461
-21900,-41.92,-5.74573314801946
-21880,-41.33,-5.27627519110493
-21860,-43.13,-6.70851980542043
-21840,-43.6,-7.08249478804726
-21820,-42.75,-6.40615705350938
-21800,-43.11,-6.69260597637248
-21780,-43.52,-7.01883947185546
-21760,-43.7,-7.16206393328701
-21740,-42.48,-6.19132036136205
-21720,-43.92,-7.33711605281446
-21700,-44.16,-7.52808200138985
-21680,-41.57,-5.46724113968033
-21660,-42.04,-5.84121612230716
-21640,-43.38,-6.90744266851981
-21620,-41.93,-5.75369006254343
-21600,-42.84,-6.47776928422516
-21580,-41.04,-5.04552466990966
-21560,-42.08,-5.87304378040306
-21540,-42.88,-6.50959694232106
-21520,-42.03,-5.83325920778318
-21500,-41.84,-5.68207783182766
-21480,-44.59,-7.87022932592078
-21460,-43.02,-6.62099374565671
-21440,-42.39,-6.11970813064628
-21420,-41.22,-5.18874913134121
-21400,-43.75,-7.20184850590688
-21380,-42.53,-6.23110493398193
-21360,-42.06,-5.85712995135511
-21340,-43.84,-7.27346073662266
-21320,-42.43,-6.15153578874218
-21300,-41.95,-5.76960389159139
-21280,-41.03,-5.03756775538569
-21260,-42.67,-6.34250173731758
-21240,-42.6,-6.28680333564976
-21220,-43.89,-7.31324530924253
-21200,-42.88,-6.50959694232106
-21180,-43.89,-7.31324530924253
-21160,-41.91,-5.73777623349548
-21140,-42.07,-5.86508686587908
-21120,-41.84,-5.68207783182766
-21100,-42.69,-6.35841556636553
-21080,-43.27,-6.81991660875608
-21060,-43.66,-7.1302362751911
-21040,-42.27,-6.02422515635858
-21020,-42.53,-6.23110493398193
-21000,-43.49,-6.99496872828353
-20980,-44.82,-8.0532383599722
-20960,-43.11,-6.69260597637248
-20940,-42.94,-6.5573384294649
-20920,-43.94,-7.3530298818624
-20900,-42.24,-6.00035441278666
-20880,-43.3,-6.843787352328
-20860,-42.1,-5.88895760945101
-20840,-42.53,-6.23110493398193
-20820,-43.37,-6.89948575399583
-20800,-40.69,-4.76703266157053
-20780,-42.98,-6.5891660875608
-20760,-42.4,-6.12766504517026
-20740,-42.73,-6.39024322446143
-20720,-39.96,-4.18617790132036
-20700,-42.11,-5.89691452397498
-20680,-43.6,-7.08249478804726
-20660,-40.06,-4.26574704656011
-20640,-40.62,-4.71133425990271
-20620,-42.42,-6.14357887421821
-20600,-41.92,-5.74573314801946
-20580,-42.01,-5.81734537873523
-20560,-42.54,-6.23906184850591
-20540,-44.96,-8.16463516330785
-20520,-43.36,-6.89152883947185
-20500,-43.2,-6.76421820708826
-20480,-41.93,-5.75369006254343
-20460,-42.01,-5.81734537873523
-20440,-43.51,-7.01088255733148
-20420,-43.2,-6.76421820708826
-20400,-42.45,-6.16744961779014
-20380,-44.55,-7.83840166782488
-20360,-43.09,-6.67669214732453
-20340,-41.89,-5.72186240444753
-20320,-43.15,-6.72443363446838
-20300,-42.4,-6.12766504517026
-20280,-41.9,-5.72981931897151
-20260,-42.52,-6.22314801945796
-20240,-42.48,-6.19132036136205
-20220,-41.41,-5.33993050729673
-20200,-40.35,-4.49649756775539
-20180,-42.79,-6.43798471160528
-20160,-42.18,-5.95261292564281
-20140,-42.62,-6.30271716469771
-20120,-41.99,-5.80143154968729
-20100,-42.67,-6.34250173731758
-20080,-41.33,-5.27627519110493
-20060,-42.71,-6.37432939541348
-20040,-42.77,-6.42207088255733
-20020,-41.64,-5.52293954134816
-20000,-42.01,-5.81734537873523
-19980,-42.64,-6.31863099374566
-19960,-42.16,-5.93669909659486
-19940,-42.6,-6.28680333564976
-19920,-41.6,-5.49111188325226
-19900,-40.66,-4.74316191799861
-19880,-41.41,-5.33993050729673
-19860,-40.71,-4.78294649061849
-19840,-40.2,-4.37714384989576
-19820,-41.38,-5.31605976372481
-19800,-43.04,-6.63690757470466
-19780,-42.81,-6.45389854065323
-19760,-41.63,-5.51498262682419
-19740,-41.37,-5.30810284920083
-19720,-41.47,-5.38767199444058
-19700,-42.02,-5.82530229325921
-19680,-41.51,-5.41949965253648
-19660,-39.93,-4.16230715774844
-19640,-41.82,-5.66616400277971
-19620,-40.88,-4.91821403752606
-19600,-40.85,-4.89434329395414
-19580,-40.46,-4.58402362751911
-19560,-42.53,-6.23110493398193
-19540,-40.95,-4.97391243919389
-19520,-42.64,-6.31863099374566
-19500,-41.37,-5.30810284920083
-19480,-42.16,-5.93669909659486
-19460,-41.37,-5.30810284920083
-19440,-40.83,-4.87842946490618
-19420,-42.34,-6.07992355802641
-19400,-43.08,-6.66873523280056
-19380,-42.88,-6.50959694232106
-19360,-41.73,-5.59455177206393
-19340,-41.7,-5.57068102849201
-19320,-41.26,-5.22057678943711
-19300,-40.43,-4.56015288394719
-19280,-42.71,-6.37432939541348
-19260,-41.24,-5.20466296038916
-19240,-43.76,-7.20980542043085
-19220,-40.5,-4.61585128561501
-19200,-42.55,-6.24701876302988
-19180,-43.71,-7.17002084781098
-19160,-41.37,-5.30810284920083
-19140,-42.76,-6.41411396803336
-19120,-42.49,-6.19927727588603
-19100,-41.48,-5.39562890896456
-19080,-42.04,-5.84121612230716
-19060,-41.82,-5.66616400277971
-19040,-42.6,-6.28680333564976
-19020,-40.06,-4.26574704656011
-19000,-42.16,-5.93669909659486
-18980,-41.3,-5.25240444753301
-18960,-42.1,-5.88895760945101
-18940,-40.86,-4.90230020847811
-18920,-42.09,-5.88100069492704
-18900,-42.35,-6.08788047255038
-18880,-40.27,-4.43284225156359
-18860,-40.38,-4.52036831132731
-18840,-41.97,-5.78551772063933
-18820,-40.87,-4.91025712300208
-18800,-41.26,-5.22057678943711
-18780,-41.44,-5.36380125086866
-18760,-42.23,-5.99239749826268
-18740,-42.67,-6.34250173731758
-18720,-41.03,-5.03756775538569
-18700,-41.08,-5.07735232800556
-18680,-41.72,-5.58659485753996
-18660,-40.11,-4.30553161917999
-18640,-40.96,-4.98186935371786
-18620,-40.38,-4.52036831132731
-18600,-41.4,-5.33197359277276
-18580,-42.87,-6.50164002779708
-18560,-40.94,-4.96595552466991
-18540,-39.91,-4.14639332870048
-18520,-41.73,-5.59455177206393
-18500,-42.21,-5.97648366921473
-18480,-40.04,-4.24983321751216
-18460,-42.84,-6.47776928422516
-18440,-42.26,-6.01626824183461
-18420,-42.1,-5.88895760945101
-18400,-41.91,-5.73777623349548
-18380,-42.34,-6.07992355802641
-18360,-43.01,-6.61303683113273
-18340,-42.43,-6.15153578874218
-18320,-43.79,-7.23367616400278
-18300,-40.73,-4.79886031966643
-18280,-42.14,-5.92078526754691
-18260,-44.37,-7.69517720639333
-18240,-41.63,-5.51498262682419
-18220,-41.83,-5.67412091730368
-18200,-42.29,-6.04013898540653
-18180,-40.98,-4.99778318276581
-18160,-40.68,-4.75907574704656
-18140,-40.59,-4.68746351633079
-18120,-42.97,-6.58120917303683
-18100,-42.81,-6.45389854065323
-18080,-42.84,-6.47776928422516
-18060,-42.83,-6.46981236970118
-18040,-40.51,-4.62380820013898
-18020,-41.85,-5.69003474635164
-18000,-42.68,-6.35045865184156
-17980,-42.27,-6.02422515635858
-17960,-43.52,-7.01883947185546
-17940,-41.74,-5.60250868658791
-17920,-42.51,-6.21519110493398
-17900,-40.93,-4.95799861014594
-17880,-41.12,-5.10917998610146
-17860,-43.39,-6.91539958304378
-17840,-42.38,-6.11175121612231
-17820,-41.46,-5.37971507991661
-17800,-38.95,-3.38252953439889
-17780,-40.89,-4.92617095205004
-17760,-41.04,-5.04552466990966
-17740,-41.31,-5.26036136205699
-17720,-41.38,-5.31605976372481
-17700,-42.52,-6.22314801945796
-17680,-40.7,-4.77498957609451
-17660,-40.05,-4.25779013203613
-17640,-40.89,-4.92617095205004
-17620,-39.7,-3.97929812369701
-17600,-39.58,-3.88381514940931
-17580,-41.87,-5.70594857539958
-17560,-40.45,-4.57606671299514
-17540,-38.88,-3.32683113273107
-17520,-41.23,-5.19670604586518
-17500,-41.43,-5.35584433634468
-17480,-40.74,-4.80681723419041
-17460,-40.75,-4.81477414871438
-17440,-41.53,-5.43541348158444
-17420,-42.37,-6.10379430159833
-17400,-42.96,-6.57325225851286
-17380,-41.25,-5.21261987491313
-17360,-39.93,-4.16230715774844
-17340,-40.66,-4.74316191799861
-17320,-40.57,-4.67154968728284
-17300,-41.55,-5.45132731063238
-17280,-39.79,-4.05091035441279
-17260,-39.82,-4.07478109798471
-17240,-42.24,-6.00035441278666
-17220,-41.24,-5.20466296038916
-17200,-40.18,-4.36123002084781
-17180,-40.55,-4.65563585823488
-17160,-40.5,-4.61585128561501
-17140,-40.22,-4.39305767894371
-17120,-39.84,-4.09069492703266
-17100,-42.38,-6.11175121612231
-17080,-38.99,-3.41435719249479
-17060,-39.76,-4.02703961084086
-17040,-39.99,-4.21004864489229
-17020,-42.28,-6.03218207088256
-17000,-40.4,-4.53628214037526
-16980,-42.11,-5.89691452397498
-16960,-40.7,-4.77498957609451
-16940,-42.42,-6.14357887421821
-16920,-41.22,-5.18874913134121
-16900,-42.12,-5.90487143849896
-16880,-40.3,-4.45671299513551
-16860,-40.34,-4.48854065323141
-16840,-39.46,-3.78833217512161
-16820,-40.63,-4.71929117442669
-16800,-39.27,-3.63715079916609
-16780,-40.93,-4.95799861014594
-16760,-41.77,-5.62637943015984
-16740,-40.73,-4.79886031966643
-16720,-39.38,-3.72467685892981
-16700,-42.7,-6.36637248088951
-16680,-40.65,-4.73520500347463
-16660,-41.56,-5.45928422515636
-16640,-40.88,-4.91821403752606
-16620,-42.79,-6.43798471160528
-16600,-42.78,-6.43002779708131
-16580,-40.6,-4.69542043085476
-16560,-41.5,-5.41154273801251
-16540,-41.69,-5.56272411396803
-16520,-40.37,-4.51241139680333
-16500,-38.3,-2.86533009034051
-16480,-41.19,-5.16487838776928
-16460,-41.23,-5.19670604586518
-16440,-42.6,-6.28680333564976
-16420,-40.73,-4.79886031966643
-16400,-41.65,-5.53089645587213
-16380,-42.77,-6.42207088255733
-16360,-39.76,-4.02703961084086
-16340,-42.52,-6.22314801945796
-16320,-42.3,-6.04809589993051
-16300,-42.07,-5.86508686587908
-16280,-40.77,-4.83068797776234
-16260,-41.99,-5.80143154968729
-16240,-42.39,-6.11970813064628
-16220,-39.89,-4.13047949965254
-16200,-44.23,-7.58378040305768
-16180,-41.71,-5.57863794301598
-16160,-41.85,-5.69003474635164
-16140,-43.59,-7.07453787352328
-16120,-40.32,-4.47262682418346
-16100,-43.25,-6.80400277970813
-16080,-44.96,-8.16463516330785
-16060,-42.99,-6.59712300208478
-16040,-41.3,-5.25240444753301
-16020,-41.41,-5.33993050729673
-16000,-42.27,-6.02422515635858
-15980,-41.97,-5.78551772063933
-15960,-41.6,-5.49111188325226
-15940,-40.54,-4.64767894371091
-15920,-41.55,-5.45132731063238
-15900,-42.95,-6.56529534398888
-15880,-43.18,-6.74830437804031
-15860,-40.81,-4.86251563585824
-15840,-41.16,-5.14100764419736
-15820,-41.7,-5.57068102849201
-15800,-40.19,-4.36918693537178
-15780,-43.88,-7.30528839471856
-15760,-43.97,-7.37690062543433
-15740,-42.8,-6.44594162612925
-15720,-44.62,-7.8941000694927
-15700,-43.05,-6.64486448922863
-15680,-43.53,-7.02679638637943
-15660,-40.41,-4.54423905489923
-15640,-42.2,-5.96852675469076
-15620,-42.11,-5.89691452397498
-15600,-42.18,-5.95261292564281
-15580,-42.33,-6.07196664350243
-15560,-44.54,-7.8304447533009
-15540,-43.24,-6.79604586518416
-15520,-41.86,-5.69799166087561
-15500,-43.56,-7.05066712995136
-15480,-41.97,-5.78551772063933
-15460,-41.6,-5.49111188325226
-15440,-42.88,-6.50959694232106
-15420,-42.4,-6.12766504517026
-15400,-43.31,-6.85174426685198
-15380,-39.95,-4.17822098679639
-15360,-40.69,-4.76703266157053
-15340,-40.76,-4.82273106323836
-15320,-42.09,-5.88100069492704
-15300,-41.3,-5.25240444753301
-15280,-41.98,-5.79347463516331
-15260,-44.9,-8.116893676164
-15240,-40.62,-4.71133425990271
-15220,-43.55,-7.04271021542738
-15200,-40.56,-4.66359277275886
-15180,-42.07,-5.86508686587908
-15160,-42.99,-6.59712300208478
-15140,-42.33,-6.07196664350243
-15120,-40.05,-4.25779013203613
-15100,-42.74,-6.39820013898541
-15080,-43.51,-7.01088255733148
-15060,-39.96,-4.18617790132036
-15040,-43.17,-6.74034746351633
-15020,-41.51,-5.41949965253648
-15000,-42.38,-6.11175121612231
-14980,-42.62,-6.30271716469771
-14960,-40.88,-4.91821403752606
-14940,-41.67,-5.54681028492008
-14920,-41.77,-5.62637943015984
-14900,-41.46,-5.37971507991661
-14880,-40.15,-4.33735927727589
-14860,-41.16,-5.14100764419736
-14840,-40.79,-4.84660180681028
-14820,-42.43,-6.15153578874218
-14800,-40.69,-4.76703266157053
-14780,-39.91,-4.14639332870048
-14760,-41.04,-5.04552466990966
-14740,-40.82,-4.87047255038221
-14720,-42.48,-6.19132036136205
-14700,-41.97,-5.78551772063933
-14680,-40.65,-4.73520500347463
-14660,-37.97,-2.60275191104934
-14640,-37.52,-2.24469075747047
-14620,-37.48,-2.21286309937456
-14600,-36.74,-1.62405142460042
-14580,-35.82,-0.892015288394719
-14560,-36.97,-1.80706045865184
-14540,-36.14,-1.14663655316192
-14520,-36.13,-1.13867963863795
-14500,-36.11,-1.12276580958999
-14480,-36.27,-1.2500764419736
-14460,-36.86,-1.71953439888812
-14440,-37.04,-1.86275886031967
-14420,-37.29,-2.06168172341904
-14400,-37.17,-1.96619874913134
-14380,-36.07,-1.09093815149409
-14360,-37.5,-2.22877692842252
-14340,-36.81,-1.67974982626824
-14320,-37.54,-2.26060458651842
-14300,-37.05,-1.87071577484364
-14280,-37.14,-1.94232800555942
-14260,-37.19,-1.98211257817929
-14240,-37.76,-2.43565670604586
-14220,-38.43,-2.96876997915219
-14200,-37.46,-2.19694927032662
-14180,-37.59,-2.30038915913829
-14160,-38.03,-2.65049339819319
-14140,-38.68,-3.16769284225156
-14120,-38.01,-2.63457956914524
-14100,-38.34,-2.89715774843642
-14080,-38.05,-2.66640722724114
-14060,-40.95,-4.97391243919389
-14040,-39.9,-4.13843641417651
-14020,-40.21,-4.38510076441974
-14000,-39.73,-4.00316886726893
-13980,-39.04,-3.45414176511466
-13960,-39.98,-4.20209173036831
-13940,-38.01,-2.63457956914524
-13920,-38.61,-3.11199444058374
-13900,-38.22,-2.80167477414871
-13880,-38.44,-2.97672689367616
-13860,-38,-2.62662265462127
-13840,-37.96,-2.59479499652537
-13820,-39.07,-3.47801250868659
-13800,-37.85,-2.50726893676164
-13780,-38.81,-3.27113273106324
-13760,-39.41,-3.74854760250174
-13740,-38.45,-2.98468380820014
-13720,-37.66,-2.35608756080611
-13700,-38.93,-3.36661570535094
-13680,-38.67,-3.15973592772759
-13660,-39.09,-3.49392633773454
-13640,-39.2,-3.58145239749827
-13620,-40.04,-4.24983321751216
-13600,-39.63,-3.92359972202919
-13580,-39.36,-3.70876302988186
-13560,-38.99,-3.41435719249479
-13540,-38.29,-2.85737317581654
-13520,-38.08,-2.69027797081306
-13500,-37.74,-2.41974287699792
-13480,-38.33,-2.88920083391244
-13460,-38.8,-3.26317581653926
-13440,-38.57,-3.08016678248784
-13420,-38.14,-2.73801945795692
